,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,state,prob,cost,iteration,p,avr_C,gamma
397,397,397,397,1,0.046,0,70,3,2.1980000000000004,0.02
398,398,398,398,100010100,0.059,-20,80,3,-1.7690000000000037,0.02
399,399,399,399,100010100,0.081,-20,63,3,1.035,0.02
400,400,400,400,11,0.051,0,66,3,2.356,0.03
401,401,401,401,100010100,0.064,-20,63,3,1.8759999999999988,0.03
402,402,402,402,100010100,0.037,-20,67,3,3.989999999999996,0.03
403,403,403,403,100010101,0.032,-3,60,3,7.021999999999998,0.03
404,404,404,404,100,0.046,0,67,3,6.593999999999999,0.03
405,405,405,405,100010100,0.12,-20,59,3,1.3420000000000003,0.03
406,406,406,406,101,0.019,17,64,3,6.711999999999997,0.03
407,407,407,407,100010100,0.072,-20,64,3,4.211999999999995,0.03
408,408,408,408,100010101,0.046,-3,63,3,7.966999999999987,0.03
409,409,409,409,100011100,0.026,-21,69,3,1.6510000000000007,0.03
410,410,410,410,100011110,0.017,-4,65,3,9.069999999999991,0.03
411,411,411,411,100010100,0.046,-20,73,3,1.1009999999999969,0.03
412,412,412,412,100010100,0.023,-20,62,3,3.998,0.03
413,413,413,413,100010100,0.06,-20,68,3,-0.9780000000000066,0.03
414,414,414,414,110001,0.023,-11,82,3,2.1310000000000016,0.03
415,415,415,415,100011100,0.025,-21,66,3,8.658999999999995,0.03
416,416,416,416,100010100,0.073,-20,85,3,0.4849999999999991,0.03
417,417,417,417,100110101,0.047,-4,64,3,3.366,0.03
418,418,418,418,100010100,0.106,-20,66,3,-0.4110000000000018,0.03
419,419,419,419,1011000,0.032,-12,78,3,2.603,0.03
420,420,420,420,100011100,0.029,-21,70,3,2.656,0.04
421,421,421,421,100010100,0.043,-20,61,3,5.877999999999994,0.04
422,422,422,422,100,0.065,0,63,3,6.131999999999997,0.04
423,423,423,423,11100011,0.064,-3,71,3,-0.9940000000000028,0.04
424,424,424,424,100010101,0.12,-3,58,3,5.739999999999996,0.04
425,425,425,425,100010100,0.031,-20,63,3,2.432999999999999,0.04
426,426,426,426,100010100,0.042,-20,60,3,3.1279999999999992,0.04
427,427,427,427,100010100,0.082,-20,64,3,-0.2130000000000021,0.04
428,428,428,428,100110101,0.026,-4,62,3,6.233999999999996,0.04
429,429,429,429,100010100,0.075,-20,61,3,-0.0280000000000016,0.04
430,430,430,430,100010110,0.031,-3,61,3,5.069999999999997,0.04
431,431,431,431,100010100,0.188,-20,70,3,-2.781,0.04
432,432,432,432,100010100,0.13,-20,80,3,-0.3559999999999997,0.04
433,433,433,433,100010100,0.062,-20,59,3,3.8569999999999993,0.04
434,434,434,434,10000,0.022,-10,65,3,4.829999999999998,0.04
435,435,435,435,100010101,0.11,-3,71,3,3.461999999999996,0.04
436,436,436,436,100010100,0.054,-20,65,3,2.356999999999999,0.04
437,437,437,437,100010100,0.029,-20,71,3,4.817999999999993,0.04
438,438,438,438,11,0.034,0,62,3,3.602000000000001,0.04
439,439,439,439,100010101,0.034,-3,59,3,5.484999999999997,0.04
440,440,440,440,11000011,0.02,-2,71,3,5.778999999999993,0.05
441,441,441,441,100100111,0.02,-11,68,3,1.8729999999999989,0.05
442,442,442,442,100010100,0.039,-20,72,3,5.149999999999998,0.05
443,443,443,443,100011100,0.023,-21,65,3,5.906999999999993,0.05
444,444,444,444,11,0.043,0,72,3,7.543999999999999,0.05
445,445,445,445,100010100,0.087,-20,76,3,3.0480000000000005,0.05
446,446,446,446,100110101,0.03,-4,71,3,6.682999999999993,0.05
447,447,447,447,100010100,0.019,-20,65,3,6.554999999999995,0.05
448,448,448,448,100010101,0.032,-3,73,3,5.286999999999998,0.05
449,449,449,449,100011100,0.015,-21,71,3,6.456999999999993,0.05
450,450,450,450,10100,0.017,-10,64,3,4.502999999999998,0.05
451,451,451,451,100000110,0.019,-10,56,3,6.5869999999999935,0.05
452,452,452,452,100010101,0.027,-3,64,3,10.966000000000005,0.05
453,453,453,453,100010100,0.035,-20,74,3,3.019999999999999,0.05
454,454,454,454,11,0.059,0,68,3,2.890999999999999,0.05
455,455,455,455,100010100,0.025,-20,65,3,5.056999999999993,0.05
456,456,456,456,100010011,0.053,14,75,3,6.773999999999995,0.05
457,457,457,457,1100,0.015,-1,67,3,6.981999999999997,0.05
458,458,458,458,100000001,0.022,7,53,3,11.650999999999996,0.05
459,459,459,459,101,0.021,17,56,3,12.114000000000004,0.05
460,460,460,460,100100111,0.013,-11,65,3,12.932,0.060000000000000005
461,461,461,461,100010111,0.03,-3,60,3,5.901999999999991,0.060000000000000005
462,462,462,462,11,0.029,0,62,3,6.890999999999998,0.060000000000000005
463,463,463,463,100010100,0.038,-20,76,3,1.2340000000000009,0.060000000000000005
464,464,464,464,10101,0.02,7,64,3,9.014999999999995,0.060000000000000005
465,465,465,465,100010100,0.037,-20,74,3,3.562999999999999,0.060000000000000005
466,466,466,466,100011100,0.015,-21,59,3,9.350999999999994,0.060000000000000005
467,467,467,467,10000,0.024,-10,57,3,6.647999999999999,0.060000000000000005
468,468,468,468,100010010,0.028,31,68,3,8.092999999999995,0.060000000000000005
469,469,469,469,10,0.025,17,58,3,11.05100000000001,0.060000000000000005
470,470,470,470,100010100,0.015,-20,62,3,8.067999999999985,0.060000000000000005
471,471,471,471,100010100,0.049,-20,74,3,3.533999999999999,0.060000000000000005
472,472,472,472,10000,0.013,-10,75,3,13.664,0.060000000000000005
473,473,473,473,100010100,0.089,-20,58,3,1.7930000000000006,0.060000000000000005
474,474,474,474,100010101,0.047,-3,73,3,7.806999999999989,0.060000000000000005
475,475,475,475,111,0.018,0,75,3,10.733000000000011,0.060000000000000005
476,476,476,476,100010101,0.024,-3,60,3,7.492999999999998,0.060000000000000005
477,477,477,477,100010101,0.022,-3,83,3,8.079999999999997,0.060000000000000005
478,478,478,478,110001110,0.052,-12,60,3,-0.9920000000000015,0.060000000000000005
479,479,479,479,111,0.038,0,69,3,2.7910000000000004,0.060000000000000005
480,480,480,480,10000,0.018,-10,59,3,12.390000000000008,0.06999999999999999
481,481,481,481,100010100,0.042,-20,87,3,6.199999999999994,0.06999999999999999
482,482,482,482,100010100,0.066,-20,76,3,1.4350000000000007,0.06999999999999999
483,483,483,483,100010101,0.036,-3,56,3,7.842999999999988,0.06999999999999999
484,484,484,484,100,0.035,0,68,3,3.969000000000001,0.06999999999999999
485,485,485,485,100010100,0.047,-20,79,3,-0.089000000000002,0.06999999999999999
486,486,486,486,110000110,0.016,-11,66,3,5.442999999999996,0.06999999999999999
487,487,487,487,100,0.048,0,69,3,6.492999999999996,0.06999999999999999
488,488,488,488,10000,0.023,-10,67,3,6.018999999999999,0.06999999999999999
489,489,489,489,100010100,0.04,-20,75,3,6.146999999999991,0.06999999999999999
490,490,490,490,100010100,0.025,-20,76,3,5.181000000000001,0.06999999999999999
491,491,491,491,100010100,0.029,-20,74,3,4.199999999999998,0.06999999999999999
492,492,492,492,100010110,0.021,-3,72,3,7.0579999999999945,0.06999999999999999
493,493,493,493,100010100,0.033,-20,73,3,4.444999999999997,0.06999999999999999
494,494,494,494,100000110,0.039,-10,62,3,3.774999999999997,0.06999999999999999
495,495,495,495,100010111,0.031,-3,62,3,2.369,0.06999999999999999
496,496,496,496,100010100,0.053,-20,76,3,4.496999999999996,0.06999999999999999
497,497,497,497,111110011,0.027,11,57,3,11.124,0.06999999999999999
498,498,498,498,0,0.013,0,64,3,8.322999999999995,0.06999999999999999
499,499,499,499,100010111,0.027,-3,65,3,7.956999999999987,0.06999999999999999
500,500,500,500,100010100,0.051,-20,70,3,4.184999999999999,0.08
501,501,501,501,101011000,0.011,-5,57,3,15.132000000000003,0.08
502,502,502,502,100010100,0.069,-20,73,3,0.4620000000000003,0.08
503,503,503,503,11,0.013,0,58,3,11.160000000000007,0.08
504,504,504,504,100000110,0.023,-10,63,3,8.542999999999997,0.08
505,505,505,505,100010100,0.018,-20,66,3,8.787999999999995,0.08
506,506,506,506,100010100,0.063,-20,65,3,5.871999999999995,0.08
507,507,507,507,100010100,0.041,-20,61,3,4.733999999999996,0.08
508,508,508,508,100,0.023,0,63,3,7.901999999999997,0.08
509,509,509,509,100010110,0.081,-3,66,3,5.417999999999995,0.08
510,510,510,510,100100001,0.012,6,70,3,13.835000000000008,0.08
511,511,511,511,100010000,0.037,-3,67,3,6.290999999999992,0.08
512,512,512,512,101,0.045,17,54,3,11.620000000000005,0.08
513,513,513,513,100010100,0.035,-20,65,3,7.033999999999994,0.08
