,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,state,prob,cost,iteration,p,avr_C,gamma
404,404,404,404,0,0.058,0,66,3,6.579,0.03
405,405,405,405,0,0.09,0,76,3,4.487,0.03
406,406,406,406,100101,0.013,16,69,3,13.612,0.03
407,407,407,407,0,0.028,0,61,3,10.114999999999998,0.03
408,408,408,408,100011100,0.014,-21,67,3,12.505999999999997,0.03
409,409,409,409,100010010,0.052,31,56,3,11.351000000000006,0.03
410,410,410,410,10000,0.091,-10,70,3,5.803999999999998,0.03
411,411,411,411,100010100,0.037,-20,61,3,3.6109999999999984,0.03
412,412,412,412,10100,0.032,-10,65,3,6.468999999999998,0.03
413,413,413,413,100010100,0.053,-20,65,3,3.0049999999999977,0.03
414,414,414,414,100010100,0.052,-20,65,3,5.238999999999996,0.03
415,415,415,415,0,0.116,0,76,3,1.7050000000000003,0.03
416,416,416,416,100010100,0.027,-20,74,3,7.0599999999999925,0.03
417,417,417,417,100010100,0.035,-20,55,3,6.364999999999995,0.03
418,418,418,418,100010010,0.031,31,74,3,8.083999999999987,0.03
419,419,419,419,100010000,0.022,-3,61,3,9.966999999999992,0.03
420,420,420,420,100010111,0.026,-3,71,3,7.922999999999993,0.04
421,421,421,421,0,0.032,0,75,3,7.487999999999999,0.04
422,422,422,422,100010000,0.042,-3,78,3,6.045999999999992,0.04
423,423,423,423,1011000,0.051,-12,61,3,6.152999999999996,0.04
424,424,424,424,100010100,0.015,-20,61,3,10.503999999999998,0.04
425,425,425,425,11000,0.021,-11,73,3,6.5899999999999945,0.04
426,426,426,426,0,0.106,0,64,3,1.8490000000000013,0.04
427,427,427,427,0,0.025,0,68,3,8.221999999999994,0.04
428,428,428,428,0,0.081,0,68,3,7.685,0.04
429,429,429,429,1011000,0.049,-12,68,3,1.5090000000000008,0.04
430,430,430,430,10001,0.02,-10,65,3,9.368999999999994,0.04
431,431,431,431,100010000,0.015,-3,68,3,8.975999999999994,0.04
432,432,432,432,100,0.077,0,67,3,4.642000000000001,0.04
433,433,433,433,0,0.02,0,70,3,8.753999999999994,0.04
434,434,434,434,1011000,0.016,-12,67,3,7.312999999999994,0.04
435,435,435,435,100010100,0.042,-20,68,3,4.299999999999999,0.04
436,436,436,436,0,0.203,0,70,3,5.307000000000002,0.04
437,437,437,437,100010000,0.044,-3,70,3,2.9189999999999965,0.04
438,438,438,438,1011000,0.032,-12,61,3,7.368999999999988,0.04
439,439,439,439,11100011,0.013,-3,53,3,12.331000000000008,0.04
440,440,440,440,0,0.042,0,67,3,7.896999999999994,0.05
441,441,441,441,100010000,0.019,-3,67,3,10.767999999999995,0.05
442,442,442,442,0,0.089,0,70,3,3.004999999999999,0.05
443,443,443,443,0,0.096,0,75,3,5.280999999999999,0.05
444,444,444,444,0,0.045,0,68,3,4.796000000000001,0.05
445,445,445,445,0,0.049,0,62,3,9.494000000000003,0.05
446,446,446,446,100010000,0.062,-3,66,3,3.5940000000000003,0.05
447,447,447,447,0,0.069,0,72,3,4.632999999999998,0.05
448,448,448,448,0,0.023,0,83,3,8.479999999999999,0.05
449,449,449,449,111,0.037,0,62,3,9.666999999999994,0.05
450,450,450,450,100010100,0.039,-20,68,3,3.4539999999999984,0.05
451,451,451,451,0,0.195,0,73,3,2.933000000000001,0.05
452,452,452,452,100010100,0.012,-20,69,3,12.215999999999994,0.05
453,453,453,453,100010100,0.019,-20,83,3,7.088999999999988,0.05
454,454,454,454,100010000,0.057,-3,72,3,7.274999999999989,0.05
455,455,455,455,110111111,0.011,11,64,3,15.733,0.05
456,456,456,456,0,0.09,0,66,3,2.395,0.05
457,457,457,457,100010100,0.032,-20,70,3,5.920999999999999,0.05
458,458,458,458,110100110,0.016,5,61,3,9.303999999999998,0.05
459,459,459,459,100000111,0.018,-10,67,3,9.531999999999986,0.05
460,460,460,460,100010100,0.025,-20,85,3,7.820999999999993,0.060000000000000005
461,461,461,461,101000000,0.011,6,66,3,13.969000000000008,0.060000000000000005
462,462,462,462,100010100,0.027,-20,64,3,8.519999999999989,0.060000000000000005
463,463,463,463,0,0.068,0,63,3,10.463000000000006,0.060000000000000005
464,464,464,464,10000,0.105,-10,67,3,3.553,0.060000000000000005
465,465,465,465,100010000,0.048,-3,73,3,6.018999999999996,0.060000000000000005
466,466,466,466,0,0.054,0,62,3,7.428000000000001,0.060000000000000005
467,467,467,467,0,0.056,0,59,3,9.658000000000008,0.060000000000000005
468,468,468,468,110011110,0.012,-5,59,3,13.69099999999999,0.060000000000000005
469,469,469,469,100000100,0.022,-10,67,3,7.626999999999992,0.060000000000000005
470,470,470,470,0,0.062,0,74,3,7.346999999999999,0.060000000000000005
471,471,471,471,0,0.172,0,61,3,3.4849999999999994,0.060000000000000005
472,472,472,472,100010100,0.025,-20,69,3,8.503000000000002,0.060000000000000005
473,473,473,473,0,0.067,0,62,3,6.737,0.060000000000000005
474,474,474,474,100010100,0.009,-20,58,3,14.12500000000001,0.060000000000000005
475,475,475,475,100010100,0.021,-20,68,3,8.168999999999993,0.060000000000000005
476,476,476,476,100010000,0.044,-3,60,3,8.536999999999992,0.060000000000000005
477,477,477,477,0,0.154,0,71,3,5.994,0.060000000000000005
478,478,478,478,10000,0.073,-10,55,3,4.1649999999999965,0.060000000000000005
479,479,479,479,100010000,0.052,-3,64,3,6.820999999999995,0.060000000000000005
480,480,480,480,0,0.144,0,77,3,2.366,0.06999999999999999
481,481,481,481,0,0.104,0,83,3,5.015999999999995,0.06999999999999999
482,482,482,482,111,0.06,0,69,3,8.618,0.06999999999999999
483,483,483,483,1010000,0.02,-11,71,3,7.316999999999996,0.06999999999999999
484,484,484,484,1000000,0.027,-1,62,3,7.3059999999999965,0.06999999999999999
485,485,485,485,10000,0.144,-10,69,3,1.5760000000000007,0.06999999999999999
486,486,486,486,10000010,0.012,16,58,3,9.934999999999995,0.06999999999999999
487,487,487,487,0,0.104,0,66,3,6.441999999999999,0.06999999999999999
488,488,488,488,0,0.08,0,66,3,4.914000000000001,0.06999999999999999
489,489,489,489,100000111,0.031,-10,65,3,10.118000000000002,0.06999999999999999
490,490,490,490,110000110,0.012,-11,64,3,10.736999999999998,0.06999999999999999
491,491,491,491,0,0.082,0,60,3,6.959999999999996,0.06999999999999999
492,492,492,492,100010000,0.013,-3,59,3,12.394000000000007,0.06999999999999999
493,493,493,493,10000,0.027,-10,66,3,6.673999999999995,0.06999999999999999
494,494,494,494,0,0.22,0,66,3,6.363999999999997,0.06999999999999999
495,495,495,495,100010100,0.018,-20,62,3,9.325999999999986,0.06999999999999999
496,496,496,496,100010100,0.015,-20,69,3,10.549,0.06999999999999999
497,497,497,497,110100111,0.011,-12,56,3,13.991000000000009,0.06999999999999999
498,498,498,498,0,0.078,0,68,3,7.883000000000001,0.06999999999999999
499,499,499,499,0,0.086,0,56,3,4.762999999999997,0.06999999999999999
500,500,500,500,1011000,0.032,-12,76,3,8.916999999999994,0.08
501,501,501,501,1001000,0.036,-2,67,3,4.610000000000002,0.08
502,502,502,502,0,0.136,0,67,3,5.069999999999997,0.08
503,503,503,503,0,0.19,0,64,3,5.342999999999998,0.08
504,504,504,504,10000,0.065,-10,61,3,7.112999999999998,0.08
505,505,505,505,0,0.067,0,69,3,6.414999999999997,0.08
506,506,506,506,0,0.045,0,60,3,8.950999999999999,0.08
507,507,507,507,0,0.067,0,71,3,8.921999999999999,0.08
508,508,508,508,0,0.034,0,66,3,9.224,0.08
509,509,509,509,0,0.095,0,71,3,5.100000000000003,0.08
510,510,510,510,0,0.088,0,58,3,6.124000000000002,0.08
511,511,511,511,0,0.213,0,64,3,4.442,0.08
512,512,512,512,111,0.02,0,70,3,10.480000000000002,0.08
513,513,513,513,10000,0.08,-10,82,3,3.606999999999999,0.08
514,514,514,514,110010110,0.01,-4,57,3,12.113000000000008,0.08
515,515,515,515,0,0.059,0,68,3,7.140999999999995,0.08
516,516,516,516,0,0.11,0,75,3,0.9920000000000012,0.08
517,517,517,517,0,0.125,0,61,3,4.609000000000001,0.08
518,518,518,518,0,0.192,0,68,3,5.768999999999996,0.08
519,519,519,519,0,0.045,0,66,3,9.518999999999997,0.08
520,520,520,520,0,0.067,0,68,3,7.349999999999996,0.09
521,521,521,521,0,0.204,0,68,3,3.4989999999999988,0.09
522,522,522,522,0,0.164,0,71,3,4.210999999999999,0.09
523,523,523,523,0,0.181,0,70,3,5.114999999999999,0.09
524,524,524,524,0,0.144,0,78,3,4.432999999999999,0.09
525,525,525,525,0,0.21,0,61,3,2.087,0.09
526,526,526,526,0,0.067,0,62,3,6.004999999999997,0.09
527,527,527,527,0,0.141,0,67,3,3.673999999999999,0.09
528,528,528,528,10100,0.016,-10,65,3,11.520000000000008,0.09
529,529,529,529,0,0.063,0,69,3,8.493999999999994,0.09
